Incident #,Incident City,Incident Date,Incident Description,Incident Type,Incident Type Code,Incident ZipCode,Station,Station City,Station ZipCode,Distance,Incident Position,Station Position,Time to Arrival (s),Time to Dispatch (s),Time to Dispatch Target (s),Time to En Route (s),Time to En Route Target (s),Day,Month,Year,Time,Dispatch Time/Target Ratio,En Route Time/Target Ratio
21046325,Atlanta,2022-01-05 23:25:00,Detailed description of the incident #21046325,Fire Related,F33A,30310,AFRD Station 7,Atlanta,30310,0.864383307,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,120,240,0,300,5,1,2022,23:25:00,50.0%,0.0%
21088270,Atlanta,2022-06-03 17:13:00,Detailed description of the incident #21088270,Fire Related,F33B,30310,AFRD Station 7,Atlanta,30310,0.453562575,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,180,240,0,300,3,6,2022,17:13:00,75.0%,0.0%
21090050,Atlanta,2022-06-11 18:07:00,Detailed description of the incident #21090050,Fire Related,F34,30310,AFRD Station 7,Atlanta,30310,0.642006233,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,180,240,0,300,11,6,2022,18:07:00,75.0%,0.0%
21078402,Atlanta,2022-05-09 08:30:00,Detailed description of the incident #21078402,Fire Related,F35,30310,AFRD Station 7,Atlanta,30310,0.687783138,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,60,240,0,300,9,5,2022,08:30:00,25.0%,0.0%
21060424,Atlanta,2022-02-22 20:12:00,Detailed description of the incident #21060424,Fire Related,F35,30310,AFRD Station 7,Atlanta,30310,0.544069316,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,120,240,0,300,22,2,2022,20:12:00,50.0%,0.0%
21081023,Atlanta,2022-05-21 09:41:00,Detailed description of the incident #21081023,Fire Related,F35,30310,AFRD Station 7,Atlanta,30310,1.138838331,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,120,240,0,300,21,5,2022,09:41:00,50.0%,0.0%
21056419,Atlanta,2022-02-09 12:36:00,Detailed description of the incident #21056419,Fire Related,F35,30310,AFRD Station 7,Atlanta,30310,1.070124725,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,360,240,0,300,9,2,2022,12:36:00,150.0%,0.0%
21088856,Atlanta,2022-06-06 10:28:00,Detailed description of the incident #21088856,Fire Related,F3A,30310,AFRD Station 7,Atlanta,30310,0.737669624,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,60,240,0,300,6,6,2022,10:28:00,25.0%,0.0%
21053500,Atlanta,2022-01-30 07:44:00,Detailed description of the incident #21053500,Fire Related,F3A,30310,AFRD Station 7,Atlanta,30310,0.64175288,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,60,240,0,300,30,1,2022,07:44:00,25.0%,0.0%
22001343,Atlanta,2022-07-06 14:51:00,Detailed description of the incident #22001343,Fire Related,F3A,30310,AFRD Station 7,Atlanta,30310,0.56655954,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,60,240,0,300,6,7,2022,14:51:00,25.0%,0.0%
21048695,Atlanta,2022-01-14 11:29:00,Detailed description of the incident #21048695,Fire Related,F3A,30310,AFRD Station 7,Atlanta,30310,0.476860896,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,120,240,0,300,14,1,2022,11:29:00,50.0%,0.0%
21088240,Atlanta,2022-06-03 15:03:00,Detailed description of the incident #21088240,Fire Related,F3A,30310,AFRD Station 7,Atlanta,30310,0.444365473,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,120,240,0,300,3,6,2022,15:03:00,50.0%,0.0%
21058782,Atlanta,2022-02-17 08:17:00,Detailed description of the incident #21058782,Fire Related,F3A,30310,AFRD Station 7,Atlanta,30310,0.772387509,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,120,240,0,300,17,2,2022,08:17:00,50.0%,0.0%
21081491,Atlanta,2022-05-23 11:16:00,Detailed description of the incident #21081491,Fire Related,F3A,30310,AFRD Station 7,Atlanta,30310,0.419462504,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,120,240,0,300,23,5,2022,11:16:00,50.0%,0.0%
21056386,Atlanta,2022-02-09 10:23:00,Detailed description of the incident #21056386,Fire Related,F3A,30310,AFRD Station 7,Atlanta,30310,0.334457118,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,120,240,0,300,9,2,2022,10:23:00,50.0%,0.0%
21067873,Atlanta,2022-03-23 21:21:00,Detailed description of the incident #21067873,Fire Related,F33G,30310,AFRD Station 7,Atlanta,30310,1.124196958,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,120,240,0,300,23,3,2022,21:21:00,50.0%,0.0%
21078438,Atlanta,2022-05-09 12:29:00,Detailed description of the incident #21078438,Fire Related,F35,30310,AFRD Station 7,Atlanta,30310,0.684208363,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,60,240,0,300,9,5,2022,12:29:00,25.0%,0.0%
21087574,Atlanta,2022-05-31 13:08:00,Detailed description of the incident #21087574,Fire Related,F35,30310,AFRD Station 7,Atlanta,30310,1.243878528,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,120,240,0,300,31,5,2022,13:08:00,50.0%,0.0%
21008229,Atlanta,2021-12-09 12:12:00,Detailed description of the incident #21008229,Fire Related,F3A,30310,AFRD Station 7,Atlanta,30310,0.656841642,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,60,240,0,300,9,12,2021,12:12:00,25.0%,0.0%
21049494,Atlanta,2022-01-16 23:32:00,Detailed description of the incident #21049494,Fire Related,F3A,30310,AFRD Station 7,Atlanta,30310,1.036885108,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,60,240,0,300,16,1,2022,23:32:00,25.0%,0.0%
21062015,Atlanta,2022-02-28 19:50:00,Detailed description of the incident #21062015,Fire Related,F3A,30310,AFRD Station 7,Atlanta,30310,0.102605478,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,60,240,0,300,28,2,2022,19:50:00,25.0%,0.0%
21074328,Atlanta,2022-04-20 10:08:00,Detailed description of the incident #21074328,Fire Related,F3A,30310,AFRD Station 7,Atlanta,30310,1.050099494,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,120,240,0,300,20,4,2022,10:08:00,50.0%,0.0%
21060460,Atlanta,2022-02-22 22:31:00,Detailed description of the incident #21060460,Fire Related,F3A,30310,AFRD Station 7,Atlanta,30310,0.737828221,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,120,240,0,300,22,2,2022,22:31:00,50.0%,0.0%
21092993,Atlanta,2022-06-24 23:06:00,Detailed description of the incident #21092993,Fire Related,F3A,30310,AFRD Station 7,Atlanta,30310,0.64175288,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,120,240,0,300,24,6,2022,23:06:00,50.0%,0.0%
22001887,Atlanta,2022-07-08 19:43:00,Detailed description of the incident #22001887,Fire Related,F3A,30310,AFRD Station 7,Atlanta,30310,0.64175288,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,120,240,0,300,8,7,2022,19:43:00,50.0%,0.0%
21069064,Atlanta,2022-03-29 06:37:00,Detailed description of the incident #21069064,Fire Related,F3A,30310,AFRD Station 7,Atlanta,30310,0.454441094,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,120,240,0,300,29,3,2022,06:37:00,50.0%,0.0%
21011368,Atlanta,2021-12-20 00:05:00,Detailed description of the incident #21011368,Fire Related,F3A,30310,AFRD Station 7,Atlanta,30310,0.531019435,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,180,240,0,300,20,12,2021,00:05:00,75.0%,0.0%
21075533,Atlanta,2022-04-25 18:46:00,Detailed description of the incident #21075533,Gas Related,F93,30310,AFRD Station 7,Atlanta,30310,0.700263457,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,360,240,0,300,25,4,2022,18:46:00,150.0%,0.0%
21061709,Atlanta,2022-02-27 15:32:00,Detailed description of the incident #21061709,Fire Related,F35,30310,AFRD Station 7,Atlanta,30310,0.530697797,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,240,240,0,300,27,2,2022,15:32:00,100.0%,0.0%
21088872,Atlanta,2022-06-06 12:14:00,Detailed description of the incident #21088872,Fire Related,F3A,30310,AFRD Station 7,Atlanta,30310,0.586216712,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,60,240,0,300,6,6,2022,12:14:00,25.0%,0.0%
21072008,Atlanta,2022-04-10 07:36:00,Detailed description of the incident #21072008,Fire Related,F3A,30310,AFRD Station 7,Atlanta,30310,0.454441094,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,60,240,0,300,10,4,2022,07:36:00,25.0%,0.0%
21089381,Atlanta,2022-06-08 18:26:00,Detailed description of the incident #21089381,Fire Related,F3A,30310,AFRD Station 7,Atlanta,30310,0.610204672,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,60,240,0,300,8,6,2022,18:26:00,25.0%,0.0%
21065719,Atlanta,2022-03-15 14:57:00,Detailed description of the incident #21065719,Fire Related,F3A,30310,AFRD Station 7,Atlanta,30310,0.64175288,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,120,240,0,300,15,3,2022,14:57:00,50.0%,0.0%
22005141,Atlanta,2022-07-23 15:18:00,Detailed description of the incident #22005141,Fire Related,F3A,30310,AFRD Station 7,Atlanta,30310,0.978532604,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,120,240,0,300,23,7,2022,15:18:00,50.0%,0.0%
22005871,Atlanta,2022-07-27 14:30:00,Detailed description of the incident #22005871,Fire Related,F35,30310,AFRD Station 7,Atlanta,30310,1.118980549,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,60,240,0,300,27,7,2022,14:30:00,25.0%,0.0%
21060919,Atlanta,2022-02-24 14:16:00,Detailed description of the incident #21060919,Fire Related,F35,30310,AFRD Station 7,Atlanta,30310,0.682902416,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,60,240,0,300,24,2,2022,14:16:00,25.0%,0.0%
21005705,Atlanta,2021-11-29 22:57:00,Detailed description of the incident #21005705,Fire Related,F35,30310,AFRD Station 7,Atlanta,30310,0.819466776,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,120,240,0,300,29,11,2021,22:57:00,50.0%,0.0%
21079762,Atlanta,2022-05-15 11:48:00,Detailed description of the incident #21079762,Fire Related,F3A,30310,AFRD Station 7,Atlanta,30310,0.737828221,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,120,240,0,300,15,5,2022,11:48:00,50.0%,0.0%
21073664,Atlanta,2022-04-17 07:45:00,Detailed description of the incident #21073664,Fire Related,F3A,30310,AFRD Station 7,Atlanta,30310,0.454441094,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,120,240,0,300,17,4,2022,07:45:00,50.0%,0.0%
21088903,Atlanta,2022-06-06 15:05:00,Detailed description of the incident #21088903,Fire Related,F3A,30310,AFRD Station 7,Atlanta,30310,0.435241347,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,120,240,0,300,6,6,2022,15:05:00,50.0%,0.0%
21071286,Atlanta,2022-04-07 10:38:00,Detailed description of the incident #21071286,Fire Related,F3A,30310,AFRD Station 7,Atlanta,30310,0.737669624,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,240,240,0,300,7,4,2022,10:38:00,100.0%,0.0%
21057460,Atlanta,2022-02-12 21:12:00,Detailed description of the incident #21057460,Fire Related,F3A,30310,AFRD Station 7,Atlanta,30310,0.531019435,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,360,240,0,300,12,2,2022,21:12:00,150.0%,0.0%
21078972,Atlanta,2022-05-11 19:43:00,Detailed description of the incident #21078972,Gas Related,F93,30310,AFRD Station 7,Atlanta,30310,0.503959689,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,120,240,0,300,11,5,2022,19:43:00,50.0%,0.0%
21090560,Atlanta,2022-06-14 01:22:00,Detailed description of the incident #21090560,Gas Related,F93,30310,AFRD Station 7,Atlanta,30310,0.911590754,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,180,240,0,300,14,6,2022,01:22:00,75.0%,0.0%
21078756,Atlanta,2022-05-10 20:57:00,Detailed description of the incident #21078756,Gas Related,F93,30310,AFRD Station 7,Atlanta,30310,0.350971322,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,180,240,0,300,10,5,2022,20:57:00,75.0%,0.0%
21045564,Atlanta,2022-01-03 01:52:00,Detailed description of the incident #21045564,Fire Related,F33G,30310,AFRD Station 7,Atlanta,30310,0.520141253,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),480,1020,240,0,300,3,1,2022,01:52:00,425.0%,0.0%
21072086,Atlanta,2022-04-10 15:14:00,Detailed description of the incident #21072086,Fire Related,F34,30310,AFRD Station 7,Atlanta,30310,0.269345529,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),480,180,240,0,300,10,4,2022,15:14:00,75.0%,0.0%
21062721,Atlanta,2022-03-03 15:45:00,Detailed description of the incident #21062721,Fire Related,F3A,30310,AFRD Station 7,Atlanta,30310,1.132408109,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),480,60,240,0,300,3,3,2022,15:45:00,25.0%,0.0%
21079566,Atlanta,2022-05-14 13:24:00,Detailed description of the incident #21079566,Fire Related,F3A,30310,AFRD Station 7,Atlanta,30310,0.503959689,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),480,120,240,0,300,14,5,2022,13:24:00,50.0%,0.0%
21010447,Atlanta,2021-12-17 01:45:00,Detailed description of the incident #21010447,Fire Related,F3A,30310,AFRD Station 7,Atlanta,30310,0.436666015,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),480,180,240,0,300,17,12,2021,01:45:00,75.0%,0.0%
21011020,Atlanta,2021-12-18 21:55:00,Detailed description of the incident #21011020,Fire Related,F3A,30310,AFRD Station 7,Atlanta,30310,0.363867867,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),540,120,240,0,300,18,12,2021,21:55:00,50.0%,0.0%
21087877,Atlanta,2022-06-01 19:13:00,Detailed description of the incident #21087877,Fire Related,F3A,30310,AFRD Station 7,Atlanta,30310,0.528311863,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),600,180,240,0,300,1,6,2022,19:13:00,75.0%,0.0%
21063615,Atlanta,2022-03-07 01:59:00,Detailed description of the incident #21063615,Fire Related,F35,30310,AFRD Station 7,Atlanta,30310,0.530697797,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),660,60,240,0,300,7,3,2022,01:59:00,25.0%,0.0%
22006292,Atlanta,2022-07-29 18:12:00,Detailed description of the incident #22006292,Fire Related,F3A,30310,AFRD Station 7,Atlanta,30310,0.750800544,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),840,120,240,0,300,29,7,2022,18:12:00,50.0%,0.0%
21054780,Atlanta,2022-02-03 18:15:00,Detailed description of the incident #21054780,Fire Related,F35,30311,AFRD Station 25,Atlanta,30311,1.144933906,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),0,60,240,0,300,3,2,2022,18:15:00,25.0%,0.0%
21003834,Atlanta,2021-11-22 19:44:00,Detailed description of the incident #21003834,Fire Related,F35,30311,AFRD Station 25,Atlanta,30311,0.207921176,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),0,60,240,0,300,22,11,2021,19:44:00,25.0%,0.0%
21050300,Atlanta,2022-01-19 18:43:00,Detailed description of the incident #21050300,Fire Related,F3A,30311,AFRD Station 25,Atlanta,30311,0.529137929,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),120,60,240,0,300,19,1,2022,18:43:00,25.0%,0.0%
21054220,Atlanta,2022-02-01 18:42:00,Detailed description of the incident #21054220,Fire Related,F3A,30311,AFRD Station 25,Atlanta,30311,1.113644272,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),120,180,240,0,300,1,2,2022,18:42:00,75.0%,0.0%
21059678,Atlanta,2022-02-20 00:46:00,Detailed description of the incident #21059678,Fire Related,F33D,30311,AFRD Station 25,Atlanta,30311,0.612216839,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),180,120,240,0,300,20,2,2022,00:46:00,50.0%,0.0%
21045907,Atlanta,2022-01-04 11:42:00,Detailed description of the incident #21045907,Fire Related,F3A,30311,AFRD Station 25,Atlanta,30311,0.631529296,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),180,120,240,0,300,4,1,2022,11:42:00,50.0%,0.0%
21069319,Atlanta,2022-03-30 11:19:00,Detailed description of the incident #21069319,Fire Related,F33A,30311,AFRD Station 25,Atlanta,30311,0.897764288,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,180,240,0,300,30,3,2022,11:19:00,75.0%,0.0%
21075492,Atlanta,2022-04-25 15:00:00,Detailed description of the incident #21075492,Fire Related,F33D,30311,AFRD Station 25,Atlanta,30311,1.065715488,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,240,240,0,300,25,4,2022,15:00:00,100.0%,0.0%
21045018,Atlanta,2022-01-01 15:11:00,Detailed description of the incident #21045018,Fire Related,F3A,30311,AFRD Station 25,Atlanta,30311,0.283228977,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,60,240,0,300,1,1,2022,15:11:00,25.0%,0.0%
21052660,Atlanta,2022-01-27 11:58:00,Detailed description of the incident #21052660,Fire Related,F3A,30311,AFRD Station 25,Atlanta,30311,0.910779154,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,180,240,0,300,27,1,2022,11:58:00,75.0%,0.0%
21093520,Atlanta,2022-06-27 13:06:00,Detailed description of the incident #21093520,Fire Related,F33D,30311,AFRD Station 25,Atlanta,30311,1.489445556,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,120,240,0,300,27,6,2022,13:06:00,50.0%,0.0%
21073162,Atlanta,2022-04-15 07:17:00,Detailed description of the incident #21073162,Fire Related,F33D,30311,AFRD Station 25,Atlanta,30311,0.224773494,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,180,240,0,300,15,4,2022,07:17:00,75.0%,0.0%
21074637,Atlanta,2022-04-21 18:59:00,Detailed description of the incident #21074637,Fire Related,F3A,30311,AFRD Station 25,Atlanta,30311,1.574956416,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,180,240,0,300,21,4,2022,18:59:00,75.0%,0.0%
21089019,Atlanta,2022-06-07 00:43:00,Detailed description of the incident #21089019,Fire Related,F3A,30311,AFRD Station 25,Atlanta,30311,1.891350251,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,240,240,0,300,7,6,2022,00:43:00,100.0%,0.0%
21091241,Atlanta,2022-06-17 09:51:00,Detailed description of the incident #21091241,Fire Related,F3A,30311,AFRD Station 25,Atlanta,30311,0.048773236,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,120,240,0,300,17,6,2022,09:51:00,50.0%,0.0%
22006050,Atlanta,2022-07-28 12:42:00,Detailed description of the incident #22006050,Fire Related,F3A,30311,AFRD Station 25,Atlanta,30311,0.893158499,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,120,240,0,300,28,7,2022,12:42:00,50.0%,0.0%
21070439,Atlanta,2022-04-03 20:28:00,Detailed description of the incident #21070439,Fire Related,F3A,30311,AFRD Station 25,Atlanta,30311,0.983463718,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),480,60,240,0,300,3,4,2022,20:28:00,25.0%,0.0%
21090007,Atlanta,2022-06-11 15:42:00,Detailed description of the incident #21090007,Fire Related,F3A,30311,AFRD Station 25,Atlanta,30311,1.551220807,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),480,60,240,0,300,11,6,2022,15:42:00,25.0%,0.0%
22000805,Atlanta,2022-07-04 13:39:00,Detailed description of the incident #22000805,Fire Related,F35,30311,AFRD Station 25,Atlanta,30311,1.298022887,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),540,180,240,0,300,4,7,2022,13:39:00,75.0%,0.0%
21068481,Atlanta,2022-03-26 12:41:00,Detailed description of the incident #21068481,Gas Related,F93,30311,AFRD Station 25,Atlanta,30311,0.952045568,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),600,420,240,0,300,26,3,2022,12:41:00,175.0%,0.0%
21067559,Atlanta,2022-03-22 15:54:00,Detailed description of the incident #21067559,Fire Related,F3A,30311,AFRD Station 25,Atlanta,30311,0.141731175,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),660,60,240,0,300,22,3,2022,15:54:00,25.0%,0.0%
21090842,Atlanta,2022-06-15 11:07:00,Detailed description of the incident #21090842,Gas Related,F93,30311,AFRD Station 25,Atlanta,30311,0.628892555,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),660,60,240,0,300,15,6,2022,11:07:00,25.0%,0.0%
21079327,Atlanta,2022-05-13 12:27:00,Detailed description of the incident #21079327,Fire Related,F33B,30311,AFRD Station 5,Atlanta,30311,1.424703333,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),0,60,240,0,300,13,5,2022,12:27:00,25.0%,0.0%
21074641,Atlanta,2022-04-21 19:17:00,Detailed description of the incident #21074641,Fire Related,F35,30311,AFRD Station 5,Atlanta,30311,0.989860959,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),0,60,240,0,300,21,4,2022,19:17:00,25.0%,0.0%
21047527,Atlanta,2022-01-10 01:18:00,Detailed description of the incident #21047527,Fire Related,F3A,30311,AFRD Station 5,Atlanta,30311,0.457802608,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),0,120,240,0,300,10,1,2022,01:18:00,50.0%,0.0%
