Country,Incident #,Incident City,Incident Date,Incident Description,Incident Type,Incident Type Code,Incident ZipCode,State,Station,Station City,Station ZipCode,Distance,Incident Position,Station Position,Time to Arrival (s),Time to Dispatch (s),Time to Dispatch Target (s),Time to En Route (s),Time to En Route Target (s)
United States,21055065,Atlanta,2/4/2022 6:01:00 PM,Detailed description of the incident #21055065,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,0.713955962,Point,Point,240,60,240,60,300
United States,21089964,Atlanta,6/11/2022 12:09:00 PM,Detailed description of the incident #21089964,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,0.379068944,Point,Point,240,60,240,60,300
United States,22002351,Atlanta,7/10/2022 9:23:00 PM,Detailed description of the incident #22002351,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,0.379068944,Point,Point,240,60,240,60,300
United States,21008693,Atlanta,12/11/2021 12:34:00 AM,Detailed description of the incident #21008693,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,0.279049170,Point,Point,240,60,240,60,300
United States,21044089,Atlanta,12/29/2021 1:11:00 AM,Detailed description of the incident #21044089,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,0.279049170,Point,Point,240,60,240,60,300
United States,21001388,Atlanta,11/13/2021 9:55:00 AM,Detailed description of the incident #21001388,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,1.090959505,Point,Point,240,60,240,60,300
United States,21045726,Atlanta,1/3/2022 6:12:00 PM,Detailed description of the incident #21045726,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,0.784705763,Point,Point,240,60,240,60,300
United States,21061867,Atlanta,2/28/2022 9:11:00 AM,Detailed description of the incident #21061867,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,0.119793142,Point,Point,240,120,240,60,300
United States,21059126,Atlanta,2/18/2022 9:37:00 AM,Detailed description of the incident #21059126,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,0.408980925,Point,Point,240,120,240,60,300
United States,21078229,Atlanta,5/8/2022 12:35:00 AM,Detailed description of the incident #21078229,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,0.687578745,Point,Point,240,120,240,60,300
United States,21070824,Atlanta,4/5/2022 10:08:00 AM,Detailed description of the incident #21070824,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,0.972571342,Point,Point,240,120,240,60,300
United States,21092085,Atlanta,6/20/2022 6:12:00 PM,Detailed description of the incident #21092085,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,0.377038148,Point,Point,240,120,240,60,300
United States,21007697,Atlanta,12/7/2021 10:53:00 AM,Detailed description of the incident #21007697,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,0.379068944,Point,Point,240,120,240,60,300
United States,21063127,Atlanta,3/5/2022 4:16:00 AM,Detailed description of the incident #21063127,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,0.279049170,Point,Point,240,120,240,60,300
United States,21070870,Atlanta,4/5/2022 1:50:00 PM,Detailed description of the incident #21070870,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,0.283650179,Point,Point,240,240,240,60,300
United States,22004894,Atlanta,7/22/2022 9:55:00 AM,Detailed description of the incident #22004894,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,0.713777128,Point,Point,240,240,240,60,300
United States,22001199,Atlanta,7/5/2022 11:13:00 PM,Detailed description of the incident #22001199,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,0.292390224,Point,Point,240,300,240,60,300
United States,21052040,Atlanta,1/25/2022 10:44:00 AM,Detailed description of the incident #21052040,odor of gas/smoke or unknown,F93,30307,GA,AFRD Station 12,Atlanta,30307,0.379068944,Point,Point,240,60,240,60,300
United States,21050041,Atlanta,1/18/2022 7:12:00 PM,Detailed description of the incident #21050041,odor of gas/smoke or unknown,F93,30307,GA,AFRD Station 12,Atlanta,30307,0.157461228,Point,Point,240,60,240,60,300
United States,21065210,Atlanta,3/13/2022 4:21:00 PM,Detailed description of the incident #21065210,odor of gas/smoke or unknown,F93,30307,GA,AFRD Station 12,Atlanta,30307,0.472610175,Point,Point,240,60,240,60,300
United States,21067615,Atlanta,3/22/2022 9:44:00 PM,Detailed description of the incident #21067615,odor of gas/smoke or unknown,F93,30307,GA,AFRD Station 12,Atlanta,30307,0.783973353,Point,Point,240,180,240,60,300
United States,21090874,Atlanta,6/15/2022 2:18:00 PM,Detailed description of the incident #21090874,check and advise,F95,30307,GA,AFRD Station 12,Atlanta,30307,0.292390224,Point,Point,240,300,240,60,300
United States,21056486,Atlanta,2/9/2022 4:53:00 PM,Detailed description of the incident #21056486,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,0.717913665,Point,Point,300,0,240,60,300
United States,21063120,Atlanta,3/5/2022 3:26:00 AM,Detailed description of the incident #21063120,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,0.279049170,Point,Point,300,0,240,60,300
United States,21063184,Atlanta,3/5/2022 11:47:00 AM,Detailed description of the incident #21063184,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,0.279049170,Point,Point,300,0,240,60,300
United States,21009355,Atlanta,12/13/2021 1:57:00 AM,Detailed description of the incident #21009355,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,0.538995351,Point,Point,300,60,240,60,300
United States,21060791,Atlanta,2/24/2022 1:12:00 AM,Detailed description of the incident #21060791,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,0.865377090,Point,Point,300,60,240,60,300
United States,21047277,Atlanta,1/9/2022 5:55:00 AM,Detailed description of the incident #21047277,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,0.379068944,Point,Point,300,60,240,60,300
United States,21053803,Atlanta,1/31/2022 11:02:00 AM,Detailed description of the incident #21053803,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,0.943161397,Point,Point,300,60,240,60,300
United States,21053560,Atlanta,1/30/2022 12:49:00 PM,Detailed description of the incident #21053560,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,0.755140764,Point,Point,300,60,240,60,300
United States,21073395,Atlanta,4/16/2022 3:14:00 AM,Detailed description of the incident #21073395,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,0.755140764,Point,Point,300,60,240,60,300
United States,21056353,Atlanta,2/9/2022 7:53:00 AM,Detailed description of the incident #21056353,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,1.341481941,Point,Point,300,60,240,60,300
United States,21050875,Atlanta,1/21/2022 3:10:00 PM,Detailed description of the incident #21050875,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,0.926526995,Point,Point,300,60,240,60,300
United States,21046573,Atlanta,1/6/2022 7:50:00 PM,Detailed description of the incident #21046573,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,0.827420072,Point,Point,300,120,240,60,300
United States,21005581,Atlanta,11/29/2021 2:44:00 PM,Detailed description of the incident #21005581,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,1.050836819,Point,Point,300,120,240,60,300
United States,21093142,Atlanta,6/25/2022 7:25:00 PM,Detailed description of the incident #21093142,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,0.707317847,Point,Point,300,120,240,60,300
United States,21079459,Atlanta,5/14/2022 1:29:00 AM,Detailed description of the incident #21079459,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,0.446071636,Point,Point,300,120,240,60,300
United States,21092622,Atlanta,6/23/2022 8:16:00 AM,Detailed description of the incident #21092622,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,0.447273823,Point,Point,300,120,240,60,300
United States,21090894,Atlanta,6/15/2022 4:38:00 PM,Detailed description of the incident #21090894,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,0.944815877,Point,Point,300,180,240,60,300
United States,21070424,Atlanta,4/3/2022 7:49:00 PM,Detailed description of the incident #21070424,odor of gas/smoke or unknown,F93,30307,GA,AFRD Station 12,Atlanta,30307,0.498319503,Point,Point,300,0,240,60,300
United States,21078900,Atlanta,5/11/2022 1:42:00 PM,Detailed description of the incident #21078900,odor of gas/smoke or unknown,F93,30307,GA,AFRD Station 12,Atlanta,30307,0.250724482,Point,Point,300,180,240,60,300
United States,21074926,Atlanta,4/22/2022 11:13:00 PM,Detailed description of the incident #21074926,fire (garbage/trash/dumpster),F33G,30307,GA,AFRD Station 12,Atlanta,30307,0.755140764,Point,Point,360,120,240,60,300
United States,21089790,Atlanta,6/10/2022 5:13:00 PM,Detailed description of the incident #21089790,vehicle fire,F34,30307,GA,AFRD Station 12,Atlanta,30307,0.692069194,Point,Point,360,0,240,60,300
United States,21055091,Atlanta,2/4/2022 7:20:00 PM,Detailed description of the incident #21055091,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,0.581352028,Point,Point,360,0,240,60,300
United States,21069861,Atlanta,4/1/2022 2:46:00 PM,Detailed description of the incident #21069861,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,0.873627378,Point,Point,360,60,240,60,300
United States,21064301,Atlanta,3/9/2022 7:16:00 PM,Detailed description of the incident #21064301,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,1.250589477,Point,Point,360,60,240,60,300
United States,21064891,Atlanta,3/12/2022 6:47:00 AM,Detailed description of the incident #21064891,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,1.486359605,Point,Point,360,60,240,60,300
United States,22005854,Atlanta,7/27/2022 12:52:00 PM,Detailed description of the incident #22005854,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,0.847980327,Point,Point,360,60,240,60,300
United States,21047826,Atlanta,1/11/2022 7:31:00 AM,Detailed description of the incident #21047826,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,0.972571342,Point,Point,360,60,240,60,300
United States,21046796,Atlanta,1/7/2022 3:44:00 PM,Detailed description of the incident #21046796,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,1.055133983,Point,Point,360,60,240,60,300
United States,21072010,Atlanta,4/10/2022 7:37:00 AM,Detailed description of the incident #21072010,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,1.055133983,Point,Point,360,60,240,60,300
United States,21093069,Atlanta,6/25/2022 11:40:00 AM,Detailed description of the incident #21093069,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,1.095631941,Point,Point,360,60,240,60,300
United States,21061400,Atlanta,2/26/2022 10:57:00 AM,Detailed description of the incident #21061400,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,0.545683033,Point,Point,360,60,240,60,300
United States,21059889,Atlanta,2/20/2022 6:55:00 PM,Detailed description of the incident #21059889,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,1.021076455,Point,Point,360,60,240,60,300
United States,22005832,Atlanta,7/27/2022 10:47:00 AM,Detailed description of the incident #22005832,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,1.605006254,Point,Point,360,60,240,60,300
United States,21065827,Atlanta,3/15/2022 10:08:00 PM,Detailed description of the incident #21065827,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,1.250589477,Point,Point,360,120,240,60,300
United States,22001106,Atlanta,7/5/2022 3:16:00 PM,Detailed description of the incident #22001106,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,0.577316970,Point,Point,360,120,240,60,300
United States,21073545,Atlanta,4/16/2022 8:10:00 PM,Detailed description of the incident #21073545,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,0.553173614,Point,Point,360,120,240,60,300
United States,21072881,Atlanta,4/13/2022 11:01:00 PM,Detailed description of the incident #21072881,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,0.300641576,Point,Point,360,180,240,60,300
United States,21003428,Atlanta,11/21/2021 11:20:00 AM,Detailed description of the incident #21003428,odor of gas/smoke or unknown,F93,30307,GA,AFRD Station 12,Atlanta,30307,0.616712236,Point,Point,360,240,240,60,300
United States,21063047,Atlanta,3/4/2022 9:18:00 PM,Detailed description of the incident #21063047,grass/brush fire/outside burning,F35,30307,GA,AFRD Station 12,Atlanta,30307,0.587814455,Point,Point,420,120,240,60,300
United States,21047606,Atlanta,1/10/2022 11:38:00 AM,Detailed description of the incident #21047606,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,0.911783149,Point,Point,420,60,240,60,300
United States,21066020,Atlanta,3/16/2022 5:22:00 PM,Detailed description of the incident #21066020,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,0.068429507,Point,Point,420,60,240,60,300
United States,21059279,Atlanta,2/18/2022 7:20:00 PM,Detailed description of the incident #21059279,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,0.577316970,Point,Point,420,60,240,60,300
United States,21050312,Atlanta,1/19/2022 7:37:00 PM,Detailed description of the incident #21050312,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,0.995207081,Point,Point,420,60,240,60,300
United States,21047813,Atlanta,1/11/2022 6:13:00 AM,Detailed description of the incident #21047813,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,1.199361118,Point,Point,420,120,240,60,300
United States,22006245,Atlanta,7/29/2022 11:39:00 AM,Detailed description of the incident #22006245,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,0.300641576,Point,Point,420,120,240,60,300
United States,21047784,Atlanta,1/11/2022 2:37:00 AM,Detailed description of the incident #21047784,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,1.019054281,Point,Point,420,180,240,60,300
United States,22000769,Atlanta,7/4/2022 10:57:00 AM,Detailed description of the incident #22000769,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,0.943161397,Point,Point,420,240,240,60,300
United States,22002754,Atlanta,7/12/2022 5:13:00 PM,Detailed description of the incident #22002754,odor of gas/smoke or unknown,F93,30307,GA,AFRD Station 12,Atlanta,30307,0.327898495,Point,Point,420,120,240,60,300
United States,21053026,Atlanta,1/28/2022 5:46:00 PM,Detailed description of the incident #21053026,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,0.994058127,Point,Point,480,0,240,60,300
United States,21090214,Atlanta,6/12/2022 12:39:00 PM,Detailed description of the incident #21090214,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,0.577381364,Point,Point,480,60,240,60,300
United States,21090103,Atlanta,6/11/2022 10:05:00 PM,Detailed description of the incident #21090103,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,0.255794922,Point,Point,480,60,240,60,300
United States,21043830,Atlanta,12/28/2021 1:15:00 AM,Detailed description of the incident #21043830,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,0.292390224,Point,Point,480,60,240,60,300
United States,21060654,Atlanta,2/23/2022 4:00:00 PM,Detailed description of the incident #21060654,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,0.783973353,Point,Point,480,180,240,60,300
United States,21092768,Atlanta,6/23/2022 9:05:00 PM,Detailed description of the incident #21092768,odor of gas/smoke or unknown,F93,30307,GA,AFRD Station 12,Atlanta,30307,0.255794922,Point,Point,480,600,240,60,300
United States,21053749,Atlanta,1/31/2022 5:45:00 AM,Detailed description of the incident #21053749,fire (business),F33B,30307,GA,AFRD Station 12,Atlanta,30307,0.964389773,Point,Point,540,120,240,60,300
United States,21010099,Atlanta,12/15/2021 9:11:00 PM,Detailed description of the incident #21010099,fire alarm (assembly),F3A,30307,GA,AFRD Station 12,Atlanta,30307,1.055244140,Point,Point,600,60,240,60,300
United States,21003554,Atlanta,11/21/2021 9:18:00 PM,Detailed description of the incident #21003554,odor of gas/smoke or unknown,F93,30307,GA,AFRD Station 12,Atlanta,30307,0.935810135,Point,Point,720,60,240,60,300
United States,21043342,Atlanta,12/26/2021 2:15:00 AM,Detailed description of the incident #21043342,odor of gas/smoke or unknown,F93,30307,GA,AFRD Station 12,Atlanta,30307,0.854459155,Point,Point,840,120,240,60,300
United States,21004562,Atlanta,11/25/2021 6:39:00 PM,Detailed description of the incident #21004562,odor of gas/smoke or unknown,F93,30307,GA,AFRD Station 12,Atlanta,30307,0.926526995,Point,Point,960,300,240,60,300
United States,21082578,Atlanta,5/28/2022 8:20:00 AM,Detailed description of the incident #21082578,fire - high rise (city only),F33HR,30309,GA,AFRD Station 15,Atlanta,30309,0.529404614,Point,Point,0,120,240,60,300
United States,22006253,Atlanta,7/29/2022 1:14:00 PM,Detailed description of the incident #22006253,fire alarm (assembly),F3A,30309,GA,AFRD Station 15,Atlanta,30309,0.407343659,Point,Point,0,0,240,60,300
